dataset,model,test_score,classes,transf_metric,transf_score
caltech101,mobilenetv2_050,0.528327698786761,102,bot_overall_+I_scorer,-0.6201340707883466
caltech101,mobilenetv2_100,0.8018587938900077,102,bot_overall_+I_scorer,-0.0909662526048924
caltech101,resnet18,0.779068583631291,102,bot_overall_+I_scorer,-0.3333320423735172
caltech101,resnet34,0.767026666859596,102,bot_overall_+I_scorer,-0.06550955995672782
caltech101,resnet50,0.7813048733675486,102,bot_overall_+I_scorer,0.14657933500549947
caltech101,vit_small_patch16_224,0.9228797463703576,102,bot_overall_+I_scorer,0.351136664095489
caltech101,densenet121,0.8219212601039783,102,bot_per_scorer_+I_scorer,0.07115328700255126
caltech101,densenet161,0.8635785223658625,102,bot_per_scorer_+I_scorer,0.19784662747046466
caltech101,densenet169,0.8284468478808976,102,bot_per_scorer_+I_scorer,0.16608373412927108
caltech101,efficientnet_b0,0.7848150179744775,102,bot_per_scorer_+I_scorer,0.23316389099049775
caltech101,mobilenetv2_050,0.528327698786761,102,bot_per_scorer_+I_scorer,-0.6294234760221517
caltech101,mobilenetv2_100,0.8018587938900077,102,bot_per_scorer_+I_scorer,0.019406036920298686
caltech101,resnet18,0.779068583631291,102,bot_per_scorer_+I_scorer,-0.3153072461740785
caltech101,resnet34,0.767026666859596,102,bot_per_scorer_+I_scorer,-0.09901947244812187
caltech101,resnet50,0.7813048733675486,102,bot_per_scorer_+I_scorer,0.1734270601614663
caltech101,vit_small_patch16_224,0.9228797463703576,102,bot_per_scorer_+I_scorer,0.18266955796980192
caltech101,densenet121,0.8219212601039783,102,bot_per_scorer_dataset_+I_scorer,0.07115328700255127
caltech101,densenet161,0.8635785223658625,102,bot_per_scorer_dataset_+I_scorer,0.19784662747046472
caltech101,densenet169,0.8284468478808976,102,bot_per_scorer_dataset_+I_scorer,0.1660837341292711
caltech101,efficientnet_b0,0.7848150179744775,102,bot_per_scorer_dataset_+I_scorer,0.23316389099049778
caltech101,mobilenetv2_050,0.528327698786761,102,bot_per_scorer_dataset_+I_scorer,-0.629423476022152
caltech101,mobilenetv2_100,0.8018587938900077,102,bot_per_scorer_dataset_+I_scorer,0.019406036920298655
caltech101,resnet18,0.779068583631291,102,bot_per_scorer_dataset_+I_scorer,-0.31530724617407857
caltech101,resnet34,0.767026666859596,102,bot_per_scorer_dataset_+I_scorer,-0.09901947244812195
