dataset,model,test_score,classes,transf_metric,transf_score
oxfordpets,mobilenetv2_050,0.5279134544998093,37,mid_per_scorer_+I_scorer,-0.8775391246099764
oxfordpets,mobilenetv2_100,0.804906614586994,37,mid_per_scorer_+I_scorer,-0.14264830143818352
oxfordpets,resnet18,0.8225932574807326,37,mid_per_scorer_+I_scorer,-0.3181687440003863
oxfordpets,resnet34,0.862167026654045,37,mid_per_scorer_+I_scorer,0.05400721770618205
oxfordpets,resnet50,0.8668725137592109,37,mid_per_scorer_+I_scorer,0.5150276807808771
oxfordpets,vit_small_patch16_224,0.9126805247581838,37,mid_per_scorer_+I_scorer,0.17370837646188933
oxfordpets,densenet121,0.8433245044624137,37,mid_per_scorer_dataset_+I_scorer,-0.08896372538122951
oxfordpets,densenet161,0.897619763112391,37,mid_per_scorer_dataset_+I_scorer,0.3015049067119032
oxfordpets,densenet169,0.8795821732489999,37,mid_per_scorer_dataset_+I_scorer,0.10282093864840447
oxfordpets,efficientnet_b0,0.8229526342277249,37,mid_per_scorer_dataset_+I_scorer,0.28025077512051905
oxfordpets,mobilenetv2_050,0.5279134544998093,37,mid_per_scorer_dataset_+I_scorer,-0.8775391246099769
oxfordpets,mobilenetv2_100,0.804906614586994,37,mid_per_scorer_dataset_+I_scorer,-0.14264830143818366
oxfordpets,resnet18,0.8225932574807326,37,mid_per_scorer_dataset_+I_scorer,-0.31816874400038664
oxfordpets,resnet34,0.862167026654045,37,mid_per_scorer_dataset_+I_scorer,0.05400721770618189
oxfordpets,resnet50,0.8668725137592109,37,mid_per_scorer_dataset_+I_scorer,0.5150276807808767
oxfordpets,vit_small_patch16_224,0.9126805247581838,37,mid_per_scorer_dataset_+I_scorer,0.1737083764618893
oxfordpets,densenet121,0.8433245044624137,37,mid_svm_+I_scorer,0.09163108046705414
oxfordpets,densenet161,0.897619763112391,37,mid_svm_+I_scorer,0.19191672584408062
oxfordpets,densenet169,0.8795821732489999,37,mid_svm_+I_scorer,0.1574536242021119
oxfordpets,efficientnet_b0,0.8229526342277249,37,mid_svm_+I_scorer,0.11355356610202291
oxfordpets,mobilenetv2_050,0.5279134544998093,37,mid_svm_+I_scorer,0.039883745086745845
oxfordpets,mobilenetv2_100,0.804906614586994,37,mid_svm_+I_scorer,0.061546231328716464
oxfordpets,resnet18,0.8225932574807326,37,mid_svm_+I_scorer,0.010381827627300694
oxfordpets,resnet34,0.862167026654045,37,mid_svm_+I_scorer,0.06640341954728105
oxfordpets,resnet50,0.8668725137592109,37,mid_svm_+I_scorer,0.10878501816422168
oxfordpets,vit_small_patch16_224,0.9126805247581838,37,mid_svm_+I_scorer,0.07979986677505227
oxfordpets,densenet121,0.8433245044624137,37,mid_lsq_+I_scorer,-0.09054414179773204
oxfordpets,densenet161,0.897619763112391,37,mid_lsq_+I_scorer,0.9821143158882091
