dataset,model,test_score,classes,transf_metric,transf_score
caltech101,densenet121,0.8815445752305655,102,mid_per_scorer_dataset_+I_scorer,0.11355416991344529
caltech101,densenet161,0.8829722380342162,102,mid_per_scorer_dataset_+I_scorer,0.3075690527907068
caltech101,densenet169,0.8758115275142656,102,mid_per_scorer_dataset_+I_scorer,0.21017909767925896
caltech101,efficientnet_b0,0.8765689914873004,102,mid_per_scorer_dataset_+I_scorer,0.17484371496259948
caltech101,mobilenetv2_050,0.7402435857011531,102,mid_per_scorer_dataset_+I_scorer,-0.9012144066178139
caltech101,mobilenetv2_100,0.832364617775022,102,mid_per_scorer_dataset_+I_scorer,-0.15902400810641665
caltech101,resnet18,0.8249618148343529,102,mid_per_scorer_dataset_+I_scorer,-0.4595408462923484
caltech101,resnet34,0.8647097209885856,102,mid_per_scorer_dataset_+I_scorer,-0.10442235000294811
caltech101,resnet50,0.8786984754059276,102,mid_per_scorer_dataset_+I_scorer,0.2671044354642869
caltech101,vit_small_patch16_224,0.9325890758913568,102,mid_per_scorer_dataset_+I_scorer,0.550951140209217
caltech101,densenet121,0.8815445752305655,102,mid_svm_+I_scorer,0.12039209249142034
caltech101,densenet161,0.8829722380342162,102,mid_svm_+I_scorer,0.20130961434854022
caltech101,densenet169,0.8758115275142656,102,mid_svm_+I_scorer,0.1809650162251949
caltech101,efficientnet_b0,0.8765689914873004,102,mid_svm_+I_scorer,0.13624286182716602
caltech101,mobilenetv2_050,0.7402435857011531,102,mid_svm_+I_scorer,0.050541187104730434
caltech101,mobilenetv2_100,0.832364617775022,102,mid_svm_+I_scorer,0.029028219136273084
caltech101,resnet18,0.8249618148343529,102,mid_svm_+I_scorer,0.00421453540736226
caltech101,resnet34,0.8647097209885856,102,mid_svm_+I_scorer,0.03424011229627082
caltech101,resnet50,0.8786984754059276,102,mid_svm_+I_scorer,0.1578068476008866
caltech101,vit_small_patch16_224,0.9325890758913568,102,mid_svm_+I_scorer,0.1757753016672022
caltech101,densenet121,0.8815445752305655,102,mid_lsq_+I_scorer,0.02210506323566073
caltech101,densenet161,0.8829722380342162,102,mid_lsq_+I_scorer,0.8764127972987676
caltech101,densenet169,0.8758115275142656,102,mid_lsq_+I_scorer,0.5484356648635219
caltech101,efficientnet_b0,0.8765689914873004,102,mid_lsq_+I_scorer,0.6511993905024851
caltech101,mobilenetv2_050,0.7402435857011531,102,mid_lsq_+I_scorer,-2.2634888458603166
caltech101,mobilenetv2_100,0.832364617775022,102,mid_lsq_+I_scorer,-0.4447170085517214
caltech101,resnet18,0.8249618148343529,102,mid_lsq_+I_scorer,-0.9218601615522087
caltech101,resnet34,0.8647097209885856,102,mid_lsq_+I_scorer,-0.07722470275313228
caltech101,resnet50,0.8786984754059276,102,mid_lsq_+I_scorer,0.24236745689136746
caltech101,vit_small_patch16_224,0.9325890758913568,102,mid_lsq_+I_scorer,1.3667703459255571
oxfordpets,densenet121,0.8749529978927144,37,mid_overall_+I_scorer,0.03145566642768513
oxfordpets,densenet161,0.9091687679792296,37,mid_overall_+I_scorer,0.3714081924886853
oxfordpets,densenet169,0.88930303093936,37,mid_overall_+I_scorer,0.1780476210826866
oxfordpets,efficientnet_b0,0.885601714709954,37,mid_overall_+I_scorer,0.4410582292630157
oxfordpets,mobilenetv2_050,0.732783644033913,37,mid_overall_+I_scorer,-1.0351705285063073
oxfordpets,mobilenetv2_100,0.8584925162348174,37,mid_overall_+I_scorer,-0.15184713793508717
oxfordpets,resnet18,0.8580522388049154,37,mid_overall_+I_scorer,-0.5564208172488063
oxfordpets,resnet34,0.8813056148657081,37,mid_overall_+I_scorer,-0.10935307217746304
oxfordpets,resnet50,0.9051590955642684,37,mid_overall_+I_scorer,0.24468032774405124
oxfordpets,vit_small_patch16_224,0.9204170877115228,37,mid_overall_+I_scorer,0.5861415188615352
oxfordpets,densenet121,0.8749529978927144,37,mid_per_scorer_+I_scorer,-0.09201443522656869
oxfordpets,densenet161,0.9091687679792296,37,mid_per_scorer_+I_scorer,0.31541452033369966
oxfordpets,densenet169,0.88930303093936,37,mid_per_scorer_+I_scorer,0.12108408822056896
oxfordpets,efficientnet_b0,0.885601714709954,37,mid_per_scorer_+I_scorer,0.2840511407126565
oxfordpets,mobilenetv2_050,0.732783644033913,37,mid_per_scorer_+I_scorer,-0.9206063422677184
